file_id,title,text,label,label_name,rating_float,dataset,topic_score
story_reviews_00892,Bypass Surgery Edges Stents For Heart Treatment,Bypass Surgery Edges Stents For Heart Treatment,1,Real,4,HealthStory,0.37094077
story_reviews_01636,"Aspirin might reduce recurrence risk for breast cancer survivors, study finds","Aspirin might reduce recurrence risk for breast cancer survivors, study finds",1,Real,5,HealthStory,0.3708024
story_reviews_00345,Powerful MS Drug Used Early May Reverse Some Disability,Powerful MS Drug Used Early May Reverse Some Disability,1,Real,3,HealthStory,0.37076283
story_reviews_01284,Study: Aspirin Cuts Deaths From Cancers,Study: Aspirin Cuts Deaths From Cancers,1,Real,4,HealthStory,0.3707219
story_reviews_00009,"Peanut allergy experimental treatment helps 2 out of 3 sufferers, study finds","Peanut allergy experimental treatment helps 2 out of 3 sufferers, study finds",1,Real,5,HealthStory,0.37036952
story_reviews_01206,Berries May Ward Off Parkinson’s Disease,Berries May Ward Off Parkinson’s Disease,0,Fake,1,HealthStory,0.37008262
story_reviews_01635,Acupuncture Eases Depression in Pregnancy,Acupuncture Eases Depression in Pregnancy,0,Fake,1,HealthStory,0.36993155
story_reviews_00502,"New class of blood pressure meds as effective as old, analysis shows","New class of blood pressure meds as effective as old, analysis shows",1,Real,4,HealthStory,0.36984828
story_reviews_00800,"You are getting cooler: Hypnosis works for hot flashes, study finds","You are getting cooler: Hypnosis works for hot flashes, study finds",1,Real,3,HealthStory,0.36923832
story_reviews_00754,Omega-6 Fats Linked to Increased Risk of Heart Disease,Omega-6 Fats Linked to Increased Risk of Heart Disease,1,Real,3,HealthStory,0.36909625
story_reviews_00152,Blood Thinners May Also Protect Brains of A-Fib Patients,Blood Thinners May Also Protect Brains of A-Fib Patients,0,Fake,2,HealthStory,0.368957
story_reviews_01619,Onion Cream Treats New Stretch Marks,Onion Cream Treats New Stretch Marks,1,Real,3,HealthStory,0.36864665
story_reviews_00434,"Magic mushroom ingredient may ease severe depression, study suggests","Magic mushroom ingredient may ease severe depression, study suggests",1,Real,3,HealthStory,0.36861897
story_reviews_00007,Cure For Cancer? FDA Announces New Aggressive Drug Attacking Originating Genes,Cure For Cancer? FDA Announces New Aggressive Drug Attacking Originating Genes,0,Fake,1,HealthStory,0.36825192
story_reviews_00822,New Melanoma Treatment Might Delay Cancer Progression,New Melanoma Treatment Might Delay Cancer Progression,1,Real,3,HealthStory,0.36810353
story_reviews_01327,"Topical rub eases kids' cold symptoms, study says","Topical rub eases kids' cold symptoms, study says",1,Real,4,HealthStory,0.36799806
story_reviews_00178,Laughing gas makes a comeback as painkiller in ambulances,Laughing gas makes a comeback as painkiller in ambulances,1,Real,3,HealthStory,0.36792618
story_reviews_01601,Avodart May Lower Prostate Cancer Risk,Avodart May Lower Prostate Cancer Risk,1,Real,5,HealthStory,0.36778402
story_reviews_00239,Spit Test May Reveal The Severity Of A Child's Concussion,Spit Test May Reveal The Severity Of A Child's Concussion,1,Real,3,HealthStory,0.36776814
story_reviews_00528,The flu vaccine isn't perfect — but that doesn't mean you should skip the shot,The flu vaccine isn't perfect — but that doesn't mean you should skip the shot,1,Real,5,HealthStory,0.36769864
story_reviews_01444,First Biosynthetic Corneas Implanted,First Biosynthetic Corneas Implanted,1,Real,5,HealthStory,0.3674019
story_reviews_00259,Mood-Boosting Magnets Might Help Treat Depression,Mood-Boosting Magnets Might Help Treat Depression,0,Fake,2,HealthStory,0.367317
story_reviews_00278,New Drugs May Stop Migraines Before They Start,New Drugs May Stop Migraines Before They Start,1,Real,3,HealthStory,0.36726707
story_reviews_00087,"Boomers are going bionic, and they want joint replacements to let them do it all","Boomers are going bionic, and they want joint replacements to let them do it all",1,Real,3,HealthStory,0.36699903
story_reviews_00144,"Some opioid addiction drugs harder to start than others, study finds","Some opioid addiction drugs harder to start than others, study finds",1,Real,3,HealthStory,0.36689356
story_reviews_01669,New Anticlotting Drug Beats Plavix,New Anticlotting Drug Beats Plavix,1,Real,4,HealthStory,0.36687088
story_reviews_01432,"Arthroscopic rotator cuff surgery might benefit older people, study finds","Arthroscopic rotator cuff surgery might benefit older people, study finds",0,Fake,1,HealthStory,0.36670393
story_reviews_01360,New Views on Frequency of Osteoporosis Screening,New Views on Frequency of Osteoporosis Screening,1,Real,3,HealthStory,0.36669976
story_reviews_00455,"Many women could benefit from earlier mammograms, analysis finds","Many women could benefit from earlier mammograms, analysis finds",0,Fake,2,HealthStory,0.36661664
story_reviews_00789,"Meditation Might Cut Risk of Heart Attack, Stroke in Blacks","Meditation Might Cut Risk of Heart Attack, Stroke in Blacks",1,Real,4,HealthStory,0.3665295
story_reviews_01550,Laser Used to Blast Away Cells Causing Irregular Heartbeat,Laser Used to Blast Away Cells Causing Irregular Heartbeat,0,Fake,1,HealthStory,0.36645228
story_reviews_00871,Egg producers fund study confirming the health benefits of eggs,Egg producers fund study confirming the health benefits of eggs,0,Fake,1,HealthStory,0.36642835
story_reviews_00265,"Web-based counseling reduces blood pressure, according to a new study","Web-based counseling reduces blood pressure, according to a new study",1,Real,4,HealthStory,0.36639774
story_reviews_00816,Alzheimer's Drug Slows Memory Decline,Alzheimer's Drug Slows Memory Decline,1,Real,4,HealthStory,0.36635816
story_reviews_00008,"Researcher: Alzheimer's vaccine could cut dementia in half, human trials may be next","Researcher: Alzheimer's vaccine could cut dementia in half, human trials may be next",1,Real,3,HealthStory,0.36602715
story_reviews_00261,Training Your Brain So That You Don’t Need Reading Glasses,Training Your Brain So That You Don’t Need Reading Glasses,1,Real,5,HealthStory,0.3657632
story_reviews_00272,Eating More — Or Less — Of 10 Foods May Cut Risk Of Early Death,Eating More — Or Less — Of 10 Foods May Cut Risk Of Early Death,1,Real,4,HealthStory,0.3657234
story_reviews_01132,New Pill for MS Shows Promise in Clinical Trial,New Pill for MS Shows Promise in Clinical Trial,1,Real,4,HealthStory,0.3654483
story_reviews_01369,Drug Extends Prostate Cancer Survival,Drug Extends Prostate Cancer Survival,0,Fake,1,HealthStory,0.36516687
story_reviews_01013,Nonalcoholic Beer Aids Marathon Recovery,Nonalcoholic Beer Aids Marathon Recovery,0,Fake,2,HealthStory,0.36511418
story_reviews_01050,"Silicone Breast Implants: Safe, With Caveats","Silicone Breast Implants: Safe, With Caveats",1,Real,3,HealthStory,0.36504686
story_reviews_01415,No Cure For Morning Sickness Just Yet,No Cure For Morning Sickness Just Yet,1,Real,4,HealthStory,0.36501443
story_reviews_00649,Men Are New Target for Osteoporosis Treatment,Men Are New Target for Osteoporosis Treatment,1,Real,3,HealthStory,0.364935
story_reviews_00486,Using a Mother’s Microbes to Protect Cesarean Babies,Using a Mother’s Microbes to Protect Cesarean Babies,1,Real,5,HealthStory,0.36484674
story_reviews_00068,Newly Identified Form of Vertigo Responds to Treatment,Newly Identified Form of Vertigo Responds to Treatment,0,Fake,1,HealthStory,0.3645335
story_reviews_01051,Higher Folic Acid Levels in Teens Tied to Academic Success,Higher Folic Acid Levels in Teens Tied to Academic Success,1,Real,3,HealthStory,0.36445525
story_reviews_00917,Fish Help Reduce Risk of One Kind of Colon Polyp in Women,Fish Help Reduce Risk of One Kind of Colon Polyp in Women,0,Fake,2,HealthStory,0.36419186
story_reviews_00971,Shot Might One Day Help Lower Cholesterol,Shot Might One Day Help Lower Cholesterol,1,Real,3,HealthStory,0.36398342
story_reviews_00678,'Mindfulness' May Help Ease Sleep Problems for Seniors,'Mindfulness' May Help Ease Sleep Problems for Seniors,1,Real,5,HealthStory,0.36383486
story_reviews_00937,Novel Stem Cell Treatment May Hold Promise for Type 1 Diabetes,Novel Stem Cell Treatment May Hold Promise for Type 1 Diabetes,1,Real,3,HealthStory,0.3635019
story_reviews_01354,Vitamin B12 Linked to Lower Alzheimer’s Risk,Vitamin B12 Linked to Lower Alzheimer’s Risk,0,Fake,2,HealthStory,0.36345646
story_reviews_00685,It’s Hard To Know Where Gluten Sensitivity Stops And The Placebo Effect Begins,It’s Hard To Know Where Gluten Sensitivity Stops And The Placebo Effect Begins,1,Real,4,HealthStory,0.36329377
story_reviews_01667,Immune Response Better With Skin Scratch Vaccination,Immune Response Better With Skin Scratch Vaccination,0,Fake,1,HealthStory,0.36314687
story_reviews_00856,Type 1 Diabetes: Experimental Stem Cell Treatment Tested,Type 1 Diabetes: Experimental Stem Cell Treatment Tested,1,Real,4,HealthStory,0.36310452
story_reviews_00127,Research: Mild Cognitive Impairment Patients Should Exercise Twice a Week,Research: Mild Cognitive Impairment Patients Should Exercise Twice a Week,1,Real,3,HealthStory,0.36295432
story_reviews_00219,Tweaking brains with ‘smart drugs’ to get ahead in Silicon Valley,Tweaking brains with ‘smart drugs’ to get ahead in Silicon Valley,1,Real,3,HealthStory,0.36292177
story_reviews_00171,New Product Is First to Claim It May Reduce Peanut Allergies,New Product Is First to Claim It May Reduce Peanut Allergies,1,Real,5,HealthStory,0.3628672
story_reviews_00838,Study: PSA Testing Cuts Worst Prostate Cancers,Study: PSA Testing Cuts Worst Prostate Cancers,1,Real,4,HealthStory,0.36286175
story_reviews_00955,Brain stimulation may help some stroke patients,Brain stimulation may help some stroke patients,1,Real,5,HealthStory,0.36269176
story_reviews_00104,Google Retinal Scans Can Predict if You Will Have a Heart Attack,Google Retinal Scans Can Predict if You Will Have a Heart Attack,0,Fake,2,HealthStory,0.36240286
story_reviews_00227,"Cannabidiol slashes seizures in kids with rare epilepsy, study finds","Cannabidiol slashes seizures in kids with rare epilepsy, study finds",1,Real,5,HealthStory,0.361911
story_reviews_00040,Breast Cancer Drug Promising in Phase 3 Trial,Breast Cancer Drug Promising in Phase 3 Trial,1,Real,3,HealthStory,0.36176747
story_reviews_01431,Diabetes Drug Metformin Linked to Lower Lung Cancer Rate in Mice,Diabetes Drug Metformin Linked to Lower Lung Cancer Rate in Mice,1,Real,5,HealthStory,0.36138922
story_reviews_00977,Study Weakens Case for Preventive Mastectomy,Study Weakens Case for Preventive Mastectomy,1,Real,5,HealthStory,0.36112747
story_reviews_00535,Health Buzz: Dried Plums May Reduce Colon Cancer Risk,Health Buzz: Dried Plums May Reduce Colon Cancer Risk,0,Fake,1,HealthStory,0.36093423
story_reviews_00302,"Weekend workouts can benefit health as much as regular exercise, say researchers","Weekend workouts can benefit health as much as regular exercise, say researchers",1,Real,4,HealthStory,0.36083046
story_reviews_00898,Topical Gel Treats Precancerous Skin Condition,Topical Gel Treats Precancerous Skin Condition,0,Fake,1,HealthStory,0.3607214
story_reviews_00019,3-Drug Therapy Might Be Cystic Fibrosis 'Breakthrough',3-Drug Therapy Might Be Cystic Fibrosis 'Breakthrough',1,Real,3,HealthStory,0.36066732
story_reviews_00352,How to heal head injuries? Try new app,How to heal head injuries? Try new app,1,Real,3,HealthStory,0.3605831
story_reviews_01392,A Genetic Test for Prospective Parents,A Genetic Test for Prospective Parents,1,Real,3,HealthStory,0.36046955
story_reviews_00180,A New Drug Lowers Risk of Heart Attack and Cancer,A New Drug Lowers Risk of Heart Attack and Cancer,1,Real,3,HealthStory,0.36004448
story_reviews_01242,Study: Antibiotics Defeat Ear Infections In Kids,Study: Antibiotics Defeat Ear Infections In Kids,1,Real,4,HealthStory,0.35994655
story_reviews_01066,Olive Oil Linked to Reduced Stroke Risk,Olive Oil Linked to Reduced Stroke Risk,1,Real,5,HealthStory,0.3595999
story_reviews_00174,"Statins cut the risk of heart disease death by 28% among men, study shows","Statins cut the risk of heart disease death by 28% among men, study shows",0,Fake,2,HealthStory,0.3593266
story_reviews_01435,Low-Dose Omega-3 Fatty Acids Don't Protect Heart Patients,Low-Dose Omega-3 Fatty Acids Don't Protect Heart Patients,1,Real,4,HealthStory,0.35927698
story_reviews_00968,Light Boxes May Help Melt Those Winter Blues,Light Boxes May Help Melt Those Winter Blues,1,Real,3,HealthStory,0.35869205
story_reviews_00151,Can Vitamin A Help With My COPD?,Can Vitamin A Help With My COPD?,1,Real,4,HealthStory,0.35851038
story_reviews_00763,Eating Berries Linked to Lower Heart-Disease Risk Among Women,Eating Berries Linked to Lower Heart-Disease Risk Among Women,1,Real,3,HealthStory,0.35848475
story_reviews_00507,"Women with Stage 4 breast cancer survive longer if they have surgery, study shows","Women with Stage 4 breast cancer survive longer if they have surgery, study shows",1,Real,4,HealthStory,0.35838357
story_reviews_01383,IUD Proposed to Treat Uterine Cancer,IUD Proposed to Treat Uterine Cancer,1,Real,5,HealthStory,0.3583476
story_reviews_00622,"For Headaches, A Lifestyle Change May Be Better Than A Doctor Visit","For Headaches, A Lifestyle Change May Be Better Than A Doctor Visit",0,Fake,2,HealthStory,0.35831532
story_reviews_00421,Stem Cells May Safely Restore Motor Function In Patients Suffering From Disabilities After Stroke,Stem Cells May Safely Restore Motor Function In Patients Suffering From Disabilities After Stroke,1,Real,3,HealthStory,0.35824692
story_reviews_00457,Using Vegetable Oils to Lower Cholesterol May Not Improve Longevity,Using Vegetable Oils to Lower Cholesterol May Not Improve Longevity,1,Real,5,HealthStory,0.35813287
story_reviews_01082,Study Suggests Special MRI Might Help Diagnose Autism,Study Suggests Special MRI Might Help Diagnose Autism,1,Real,4,HealthStory,0.35799864
story_reviews_00539,Combination Drug May Ease the Agitation of Alzheimer’s,Combination Drug May Ease the Agitation of Alzheimer’s,1,Real,3,HealthStory,0.35785142
story_reviews_01114,Potential Parkinson's Treatment Explored,Potential Parkinson's Treatment Explored,1,Real,5,HealthStory,0.35752514
story_reviews_00531,Ovarian Tissue Transplant Can Help Some Women Have Kids After Cancer Treatment,Ovarian Tissue Transplant Can Help Some Women Have Kids After Cancer Treatment,1,Real,4,HealthStory,0.3574266
story_reviews_01129,Experts Debate Benefits of Prostate Cancer Tests at Any Age,Experts Debate Benefits of Prostate Cancer Tests at Any Age,1,Real,4,HealthStory,0.35729617
story_reviews_01473,Spinal Fluid Test May Diagnose Alzheimer's,Spinal Fluid Test May Diagnose Alzheimer's,1,Real,3,HealthStory,0.35726032
story_reviews_01692,Radiation From CT Scans May Raise Cancer Risk,Radiation From CT Scans May Raise Cancer Risk,1,Real,4,HealthStory,0.3572232
story_reviews_00160,"In a First, Gene Therapy Halts a Fatal Brain Disease","In a First, Gene Therapy Halts a Fatal Brain Disease",1,Real,4,HealthStory,0.3570822
story_reviews_00138,"Migraine drug could halve the length of attacks, study shows","Migraine drug could halve the length of attacks, study shows",0,Fake,2,HealthStory,0.3569987
story_reviews_00591,Heart Association's Stroke Guidelines Support Clot-Removing Device,Heart Association's Stroke Guidelines Support Clot-Removing Device,1,Real,4,HealthStory,0.35699794
story_reviews_01693,Targeted Breast Cancer Drug Shrinks Tumors,Targeted Breast Cancer Drug Shrinks Tumors,0,Fake,2,HealthStory,0.3568935
story_reviews_01128,Latest Artificial Pancreas Trials Reduce Risk of Low Blood Sugar,Latest Artificial Pancreas Trials Reduce Risk of Low Blood Sugar,0,Fake,2,HealthStory,0.3568654
story_reviews_00158,Breast Cancer Screenings Still Best for Early Detection,Breast Cancer Screenings Still Best for Early Detection,0,Fake,2,HealthStory,0.35681704
story_reviews_00523,IUDs and Hormonal Implants Remain Underused Contraceptives,IUDs and Hormonal Implants Remain Underused Contraceptives,1,Real,5,HealthStory,0.35675174
story_reviews_00215,Acupuncture May Be Effective Painkiller in the ER,Acupuncture May Be Effective Painkiller in the ER,0,Fake,2,HealthStory,0.35671705
story_reviews_01139,Aspirin Linked to Lower Pancreatic Cancer Risk,Aspirin Linked to Lower Pancreatic Cancer Risk,0,Fake,0,HealthStory,0.35656485
story_reviews_00908,Omega-3 Fatty Acids May Protect the Aging Brain,Omega-3 Fatty Acids May Protect the Aging Brain,1,Real,4,HealthStory,0.3565165
story_reviews_01346,Bitter Taste Receptors Found in Lungs May Aid Asthma Patients,Bitter Taste Receptors Found in Lungs May Aid Asthma Patients,0,Fake,0,HealthStory,0.3563843
story_reviews_01090,Selenium Supplements Might Give Modest Benefit Against Cholesterol,Selenium Supplements Might Give Modest Benefit Against Cholesterol,1,Real,4,HealthStory,0.35600218
story_reviews_00745,"Women who ate more soy survive lung cancer better, study finds","Women who ate more soy survive lung cancer better, study finds",1,Real,3,HealthStory,0.35599217
story_reviews_01459,Tai Chi May Help Ease Fibromyalgia,Tai Chi May Help Ease Fibromyalgia,0,Fake,2,HealthStory,0.3559826
story_reviews_01167,How To Beat Sleep Apnea? Cut It Out (Surgically),How To Beat Sleep Apnea? Cut It Out (Surgically),1,Real,3,HealthStory,0.35569644
story_reviews_00339,Mail-Order Tests Check Cells for Signs of Early Aging,Mail-Order Tests Check Cells for Signs of Early Aging,1,Real,3,HealthStory,0.35569534
story_reviews_00342,Omega 3 Fats May Help Fertility,Omega 3 Fats May Help Fertility,0,Fake,2,HealthStory,0.3553907
story_reviews_00859,New Epilepsy Tactic: Fight Inflammation,New Epilepsy Tactic: Fight Inflammation,1,Real,3,HealthStory,0.35536125
story_reviews_01584,New Test May Predict Prostate Cancer's Aggressiveness,New Test May Predict Prostate Cancer's Aggressiveness,0,Fake,2,HealthStory,0.35493195
story_reviews_01040,"New Device Reduces Seizures, No Surgery Required","New Device Reduces Seizures, No Surgery Required",0,Fake,2,HealthStory,0.35475245
story_reviews_00374,What is melatonin and can it help me sleep?,What is melatonin and can it help me sleep?,1,Real,5,HealthStory,0.35465246
story_reviews_01429,Preventive Surgeries May Be Lifesaver for Women at High Cancer Risk,Preventive Surgeries May Be Lifesaver for Women at High Cancer Risk,1,Real,3,HealthStory,0.35456192
story_reviews_01165,A Touch of Massage Therapy,A Touch of Massage Therapy,1,Real,4,HealthStory,0.3544057
story_reviews_00051,A Simple Emergency Room Intervention Can Help Cut Suicide Risk,A Simple Emergency Room Intervention Can Help Cut Suicide Risk,1,Real,3,HealthStory,0.35412663
story_reviews_01645,Zap or Chill? Targeting Fat Without Surgery,Zap or Chill? Targeting Fat Without Surgery,1,Real,4,HealthStory,0.35400197
story_reviews_00233,New Technology May Help Ease Sleep Apnea,New Technology May Help Ease Sleep Apnea,1,Real,3,HealthStory,0.3539498
story_reviews_00778,Extended Use of Breast Cancer Drug Suggested,Extended Use of Breast Cancer Drug Suggested,1,Real,5,HealthStory,0.3537946
story_reviews_01574,Positive Results in a Test for a Genentech Eye Treatment,Positive Results in a Test for a Genentech Eye Treatment,1,Real,5,HealthStory,0.3536672
story_reviews_01613,"Triumph for Xiaflex, Drug to Straighten Clenched Fingers","Triumph for Xiaflex, Drug to Straighten Clenched Fingers",1,Real,5,HealthStory,0.35365605
story_reviews_00996,"Chocolate lovers have fewer strokes, study finds","Chocolate lovers have fewer strokes, study finds",1,Real,5,HealthStory,0.35362852
story_reviews_00579,Prenatal Blood Tests Could Detect Cancer in Mothers,Prenatal Blood Tests Could Detect Cancer in Mothers,1,Real,5,HealthStory,0.3535648
story_reviews_00222,Does chondroitin trump an anti-inflammatory for arthritic knee pain?,Does chondroitin trump an anti-inflammatory for arthritic knee pain?,1,Real,3,HealthStory,0.35312995
story_reviews_00173,Fecal Occult Stool Tests for Colorectal Cancer Screening,Fecal Occult Stool Tests for Colorectal Cancer Screening,1,Real,3,HealthStory,0.3528205
story_reviews_01291,Gene Therapy Corrected Rare Bleeding Disorder: Study,Gene Therapy Corrected Rare Bleeding Disorder: Study,1,Real,4,HealthStory,0.35279942
story_reviews_00536,New Support for Home Births,New Support for Home Births,1,Real,4,HealthStory,0.35273734
story_reviews_00623,Premature Babies May Benefit From Intensive-Care Treatment,Premature Babies May Benefit From Intensive-Care Treatment,1,Real,5,HealthStory,0.35261837
story_reviews_00942,"Nicotine patches, gum don’t prevent relapse, study finds","Nicotine patches, gum don’t prevent relapse, study finds",1,Real,3,HealthStory,0.35243568
story_reviews_01334,MRI Images May Pinpoint Time of Stroke,MRI Images May Pinpoint Time of Stroke,1,Real,4,HealthStory,0.35234258
story_reviews_01366,Study Points to New Prostate Drug,Study Points to New Prostate Drug,1,Real,3,HealthStory,0.35216862
story_reviews_00992,Annual Mammograms May Have More False-Positives,Annual Mammograms May Have More False-Positives,1,Real,3,HealthStory,0.3521684
story_reviews_00116,Could hyperbaric treatment heal the brain?,Could hyperbaric treatment heal the brain?,1,Real,3,HealthStory,0.35212165
story_reviews_00705,DNA Blood Test Gives Women A New Option For Prenatal Screening,DNA Blood Test Gives Women A New Option For Prenatal Screening,1,Real,4,HealthStory,0.35149872
story_reviews_01610,Plavix Can Help Cut Death Risk in Certain Heart Patients,Plavix Can Help Cut Death Risk in Certain Heart Patients,0,Fake,2,HealthStory,0.35110864
story_reviews_00965,Eating Fish May Be Good for Brain Health,Eating Fish May Be Good for Brain Health,1,Real,4,HealthStory,0.35107896
story_reviews_00724,How Exercise Keeps Us Young,How Exercise Keeps Us Young,1,Real,3,HealthStory,0.35090873
story_reviews_00118,"Sleep apnea patient finds rest with implant device: ""It saved my life""","Sleep apnea patient finds rest with implant device: ""It saved my life""",0,Fake,1,HealthStory,0.3507641
story_reviews_01606,New Approach to Cataract Surgery Using Infrared Laser,New Approach to Cataract Surgery Using Infrared Laser,0,Fake,2,HealthStory,0.35040247
story_reviews_00597,Blood Test Might Detect Deadly Pancreatic Cancer in Early Stages,Blood Test Might Detect Deadly Pancreatic Cancer in Early Stages,0,Fake,2,HealthStory,0.3502831
story_reviews_01289,Daily Aspirin Linked to Steep Drop in Cancer Risk,Daily Aspirin Linked to Steep Drop in Cancer Risk,1,Real,3,HealthStory,0.34989414
story_reviews_00301,Is Coffee Bad? How Caffeine Might Slow Down Aging,Is Coffee Bad? How Caffeine Might Slow Down Aging,0,Fake,1,HealthStory,0.34988067
story_reviews_01115,Test of Eye Drug Is Said to Show Success in Elderly,Test of Eye Drug Is Said to Show Success in Elderly,1,Real,4,HealthStory,0.34973982
story_reviews_01616,Newer Genetic Test for Autism More Effective,Newer Genetic Test for Autism More Effective,1,Real,4,HealthStory,0.34964964
story_reviews_01495,Can Ecstasy help ease post-traumatic stress?,Can Ecstasy help ease post-traumatic stress?,0,Fake,2,HealthStory,0.34963217
story_reviews_01143,Regular Fasting May Boost Heart Health,Regular Fasting May Boost Heart Health,0,Fake,2,HealthStory,0.3495036
story_reviews_00037,The Scan That Saved My Life,The Scan That Saved My Life,0,Fake,2,HealthStory,0.3494774
story_reviews_00529,"Cheers! For those managing diabetes, wine can help, study says","Cheers! For those managing diabetes, wine can help, study says",1,Real,3,HealthStory,0.34917414
story_reviews_01145,Can painkillers prevent melanoma?,Can painkillers prevent melanoma?,1,Real,5,HealthStory,0.34916836
story_reviews_00409,Can memory loss in Alzheimer's patients be reversed?,Can memory loss in Alzheimer's patients be reversed?,0,Fake,2,HealthStory,0.34908736
story_reviews_00953,New Blood Test May Rule Out Heart Attacks More Quickly,New Blood Test May Rule Out Heart Attacks More Quickly,0,Fake,2,HealthStory,0.34889188
story_reviews_01033,Blood Test May Spot Alzheimer's Before Symptoms Appear,Blood Test May Spot Alzheimer's Before Symptoms Appear,1,Real,4,HealthStory,0.34882995
story_reviews_01333,Beet Juice Good for Brain,Beet Juice Good for Brain,0,Fake,2,HealthStory,0.34875473
story_reviews_01088,Pills Offer Easier Way to Treat MS,Pills Offer Easier Way to Treat MS,1,Real,4,HealthStory,0.34862268
story_reviews_00551,Psychedelics Promise a ‘Paradigm Shift’ in Treating Mental Illness,Psychedelics Promise a ‘Paradigm Shift’ in Treating Mental Illness,1,Real,3,HealthStory,0.3485202
story_reviews_00787,Nanoparticles Show Potential for Treating MS,Nanoparticles Show Potential for Treating MS,1,Real,3,HealthStory,0.3484994
story_reviews_00857,Drinking Coffee May Delay Alzheimer’s Disease,Drinking Coffee May Delay Alzheimer’s Disease,1,Real,3,HealthStory,0.3483897
story_reviews_00982,Experimental Drug May Help Treat Psoriasis,Experimental Drug May Help Treat Psoriasis,1,Real,3,HealthStory,0.3479662
story_reviews_00117,New Findings Could Save Lives of More Stroke Patients,New Findings Could Save Lives of More Stroke Patients,1,Real,3,HealthStory,0.34793198
story_reviews_01233,Coconuts are busting out all over,Coconuts are busting out all over,0,Fake,1,HealthStory,0.34785587
story_reviews_00703,Breathing for Your Better Health,Breathing for Your Better Health,0,Fake,2,HealthStory,0.347844
story_reviews_01586,Drug for Immune Disorders Helps Alzheimer's,Drug for Immune Disorders Helps Alzheimer's,1,Real,4,HealthStory,0.3475851
story_reviews_00005,"Before Starting A Statin, Talk It Over With Your Doctor","Before Starting A Statin, Talk It Over With Your Doctor",1,Real,4,HealthStory,0.34754953
story_reviews_00900,Can Statins Prevent Parkinson's Disease?,Can Statins Prevent Parkinson's Disease?,1,Real,3,HealthStory,0.34754255
story_reviews_00970,Stem Cells Repair Heart in First-Ever Study,Stem Cells Repair Heart in First-Ever Study,1,Real,3,HealthStory,0.34752807
story_reviews_00061,16:8 Fasting Diet Linked to Weight Loss and Health Benefits in Study,16:8 Fasting Diet Linked to Weight Loss and Health Benefits in Study,1,Real,3,HealthStory,0.34735337
story_reviews_01427,Breast Removal Reduces Cancer Risk In Some Women,Breast Removal Reduces Cancer Risk In Some Women,0,Fake,2,HealthStory,0.34727892
story_reviews_00309,Heart Failure Drug Shows Promise in First Human Trial,Heart Failure Drug Shows Promise in First Human Trial,1,Real,4,HealthStory,0.3472645
story_reviews_00435,Reviving Memory With An Electrical Current,Reviving Memory With An Electrical Current,0,Fake,2,HealthStory,0.3471758
story_reviews_00367,Weight-Loss Surgery Sheds Pounds Long Term,Weight-Loss Surgery Sheds Pounds Long Term,1,Real,4,HealthStory,0.3469084
story_reviews_00612,Scientists are using herpes to treat skin cancer — and it’s working,Scientists are using herpes to treat skin cancer — and it’s working,1,Real,3,HealthStory,0.34690526
story_reviews_00616,Studies Confirm Brain Plaque Can Help Predict Alzheimer’s,Studies Confirm Brain Plaque Can Help Predict Alzheimer’s,1,Real,3,HealthStory,0.3467711
story_reviews_00411,Lung Cancer Trial Stopped After Jimmy Carter Drug Shrinks Tumors,Lung Cancer Trial Stopped After Jimmy Carter Drug Shrinks Tumors,1,Real,4,HealthStory,0.34675846
story_reviews_01579,"In Early Test, New Hepatitis C Drug Shows Promise","In Early Test, New Hepatitis C Drug Shows Promise",0,Fake,2,HealthStory,0.34639317
story_reviews_00258,Promising new lymphoma treatment gets fast-tracked by FDA,Promising new lymphoma treatment gets fast-tracked by FDA,0,Fake,2,HealthStory,0.34634623
story_reviews_00999,Drug May Reduce Plaque in Brains of Alzheimer's Patients,Drug May Reduce Plaque in Brains of Alzheimer's Patients,1,Real,4,HealthStory,0.34602907
story_reviews_00203,"Vaccine shows protection against gonorrhea for first time, study says","Vaccine shows protection against gonorrhea for first time, study says",1,Real,4,HealthStory,0.34560305
story_reviews_01406,Early Trial Suggests COPD Drug Might Help Some Asthmatics,Early Trial Suggests COPD Drug Might Help Some Asthmatics,1,Real,4,HealthStory,0.3455873
story_reviews_00177,"PSA screening for prostate cancer saves lives after all, study says","PSA screening for prostate cancer saves lives after all, study says",1,Real,3,HealthStory,0.34554338
story_reviews_00984,Yoga May Help Low Back Pain. Mental Effects? Not So Much,Yoga May Help Low Back Pain. Mental Effects? Not So Much,1,Real,3,HealthStory,0.34542245
story_reviews_00973,"Study: Vaccine for Breast, Ovarian Cancer Has Potential","Study: Vaccine for Breast, Ovarian Cancer Has Potential",1,Real,4,HealthStory,0.34528935
story_reviews_00648,"Artificial sweetener may help treat aggressive cancers, study finds","Artificial sweetener may help treat aggressive cancers, study finds",0,Fake,2,HealthStory,0.3449971
story_reviews_00506,Marijuana Chemical Shows Promise for Hard-to-Treat Epilepsy in Kids,Marijuana Chemical Shows Promise for Hard-to-Treat Epilepsy in Kids,1,Real,4,HealthStory,0.3448291
story_reviews_00731,Seeking Clues to Heart Disease in DNA of an Unlucky Family,Seeking Clues to Heart Disease in DNA of an Unlucky Family,1,Real,3,HealthStory,0.34477824
story_reviews_00641,Pregnant Women: Get More Omega-3s,Pregnant Women: Get More Omega-3s,1,Real,3,HealthStory,0.34475237
