file_id,title,text,label,label_name,rating_float,dataset,topic_score
story_reviews_00786,Probiotics' Benefits May Be More Than a Gut Feeling,Probiotics' Benefits May Be More Than a Gut Feeling,1,Real,4,HealthStory,0.8808387
story_reviews_00240,Arthritis Drug Shows Promise for Ulcerative Colitis,Arthritis Drug Shows Promise for Ulcerative Colitis,1,Real,5,HealthStory,0.88078564
story_reviews_01175,Noninvasive Test May Identify Down Syndrome Early On,Noninvasive Test May Identify Down Syndrome Early On,1,Real,3,HealthStory,0.880782
story_reviews_00267,Having Heart Surgery? Don’t Stop Your Statins,Having Heart Surgery? Don’t Stop Your Statins,1,Real,3,HealthStory,0.8807095
story_reviews_01698,Artificial retina gives woman limited vision after decades of darkness,Artificial retina gives woman limited vision after decades of darkness,0,Fake,2,HealthStory,0.88069624
story_reviews_01674,More Aggressive Treatment for Weekend Stroke - First Aid: Injury Prevention,More Aggressive Treatment for Weekend Stroke - First Aid: Injury Prevention,1,Real,4,HealthStory,0.880682
story_reviews_00613,Delayed Umbilical Cord Clamping May Benefit Children Years Later,Delayed Umbilical Cord Clamping May Benefit Children Years Later,1,Real,4,HealthStory,0.88065636
story_reviews_01472,Effectiveness of statins is called into question,Effectiveness of statins is called into question,1,Real,4,HealthStory,0.8806384
story_reviews_00046,Could a blood test lead to new treatments for depression?,Could a blood test lead to new treatments for depression?,1,Real,4,HealthStory,0.88061726
story_reviews_00450,Teen Feels 'Hopeful' After Experimental Stem Cell Procedure,Teen Feels 'Hopeful' After Experimental Stem Cell Procedure,0,Fake,2,HealthStory,0.880613
story_reviews_01642,Vitamin D for Mom May Lower Baby’s MS Risk,Vitamin D for Mom May Lower Baby’s MS Risk,1,Real,3,HealthStory,0.88060296
story_reviews_00323,Allergy treatments enter new era as money pours into field,Allergy treatments enter new era as money pours into field,1,Real,4,HealthStory,0.8805773
story_reviews_01289,Daily Aspirin Linked to Steep Drop in Cancer Risk,Daily Aspirin Linked to Steep Drop in Cancer Risk,1,Real,3,HealthStory,0.8805629
story_reviews_01089,HPV Test Beats Pap for Cervical Cancer Screening,HPV Test Beats Pap for Cervical Cancer Screening,1,Real,5,HealthStory,0.88056064
story_reviews_00153,New Treatment for Fibroids Without Surgery,New Treatment for Fibroids Without Surgery,1,Real,4,HealthStory,0.88054127
story_reviews_00817,Drug Shows Promise in Treating a Type of Muscular Dystrophy in Boys,Drug Shows Promise in Treating a Type of Muscular Dystrophy in Boys,1,Real,4,HealthStory,0.8805369
story_reviews_00788,"New approach could treat MS, other autoimmune diseases","New approach could treat MS, other autoimmune diseases",1,Real,3,HealthStory,0.880475
story_reviews_01144,Abbott absorbable stent shows good results,Abbott absorbable stent shows good results,0,Fake,2,HealthStory,0.88043255
story_reviews_00369,Rethinking the Use of Hormones to Ease Menopause Symptoms,Rethinking the Use of Hormones to Ease Menopause Symptoms,0,Fake,2,HealthStory,0.88040936
story_reviews_00470,No-Drill Dentistry: Fluoride Treatments Can Prevent Cavities In Adults,No-Drill Dentistry: Fluoride Treatments Can Prevent Cavities In Adults,1,Real,4,HealthStory,0.8803916
story_reviews_00597,Blood Test Might Detect Deadly Pancreatic Cancer in Early Stages,Blood Test Might Detect Deadly Pancreatic Cancer in Early Stages,0,Fake,2,HealthStory,0.8803782
story_reviews_00123,Stem Cells for Knee Problems? U.S. Doctors Investigate,Stem Cells for Knee Problems? U.S. Doctors Investigate,1,Real,3,HealthStory,0.8802949
story_reviews_01105,Study Finds Low-Salt Diet Ineffective but Draws Criticism From C.D.C.,Study Finds Low-Salt Diet Ineffective but Draws Criticism From C.D.C.,1,Real,5,HealthStory,0.8802776
story_reviews_00592,"A virtual ""walk"" through the colon could detect cancer earlier","A virtual ""walk"" through the colon could detect cancer earlier",0,Fake,2,HealthStory,0.88027096
story_reviews_00668,Sex in Old Age May Lead to a Sharper Mind,Sex in Old Age May Lead to a Sharper Mind,0,Fake,2,HealthStory,0.88024664
story_reviews_00832,Can daily aspirin help ward off cancer?,Can daily aspirin help ward off cancer?,1,Real,5,HealthStory,0.8801836
story_reviews_01218,Osteoporosis medication extends life by five years,Osteoporosis medication extends life by five years,0,Fake,0,HealthStory,0.880139
story_reviews_01078,New melanoma drugs improve chances of survival,New melanoma drugs improve chances of survival,1,Real,4,HealthStory,0.8801123
story_reviews_00494,Health Buzz: Common Painkiller Fights Cancer,Health Buzz: Common Painkiller Fights Cancer,0,Fake,2,HealthStory,0.88010895
story_reviews_01387,Simplifying the Decision for a Prostate Screening,Simplifying the Decision for a Prostate Screening,1,Real,4,HealthStory,0.88008815
story_reviews_00207,Therapy animals are everywhere. Proof that they help is not.,Therapy animals are everywhere. Proof that they help is not.,1,Real,5,HealthStory,0.8800675
story_reviews_00016,FDA approves new flu pill that can be taken after onset of symptoms,FDA approves new flu pill that can be taken after onset of symptoms,0,Fake,2,HealthStory,0.8800645
story_reviews_00349,This 8-year-old is free of cancer — for now — after a ‘breakthrough’ treatment,This 8-year-old is free of cancer — for now — after a ‘breakthrough’ treatment,1,Real,5,HealthStory,0.8800618
story_reviews_00593,Fiber and High Fiber Foods: Changing Your Diet Changes Gut Bacteria,Fiber and High Fiber Foods: Changing Your Diet Changes Gut Bacteria,1,Real,3,HealthStory,0.87995446
story_reviews_00805,"Epilepsy Drug Shows Promise as Weight-Loss Aid, Study Says","Epilepsy Drug Shows Promise as Weight-Loss Aid, Study Says",1,Real,3,HealthStory,0.8798646
story_reviews_00392,'Dry needling' for pain therapy is under scrutiny,'Dry needling' for pain therapy is under scrutiny,1,Real,4,HealthStory,0.8798545
story_reviews_00439,"Facelift in a Bottle? 'Second Skin' Tightens Baggy Eyes, Protects Dry Skin","Facelift in a Bottle? 'Second Skin' Tightens Baggy Eyes, Protects Dry Skin",0,Fake,2,HealthStory,0.87982154
story_reviews_00234,"For women, baby aspirin may reduce risk of breast cancer","For women, baby aspirin may reduce risk of breast cancer",1,Real,3,HealthStory,0.87976635
story_reviews_01116,Gastric Bypass May Improve Diabetes Quickly,Gastric Bypass May Improve Diabetes Quickly,1,Real,3,HealthStory,0.87974274
story_reviews_01245,"Studies show that for kids' ear infections, antibiotics work better than waiting","Studies show that for kids' ear infections, antibiotics work better than waiting",0,Fake,1,HealthStory,0.8797113
story_reviews_00485,Same-Day Hip Replacement,Same-Day Hip Replacement,0,Fake,2,HealthStory,0.87968636
story_reviews_00753,Long-awaited stroke studies show hopeful new treatment no better than older one,Long-awaited stroke studies show hopeful new treatment no better than older one,1,Real,5,HealthStory,0.87966263
story_reviews_00933,Hot flash remedies: Estrogen may be the best answer,Hot flash remedies: Estrogen may be the best answer,1,Real,3,HealthStory,0.8796557
story_reviews_00678,'Mindfulness' May Help Ease Sleep Problems for Seniors,'Mindfulness' May Help Ease Sleep Problems for Seniors,1,Real,5,HealthStory,0.87965375
story_reviews_01353,Experimental Therapy For Sore Heels Has Skeptics,Experimental Therapy For Sore Heels Has Skeptics,1,Real,4,HealthStory,0.87963045
story_reviews_00138,"Migraine drug could halve the length of attacks, study shows","Migraine drug could halve the length of attacks, study shows",0,Fake,2,HealthStory,0.87962514
story_reviews_00314,Never Too Old to Be an Organ Donor,Never Too Old to Be an Organ Donor,0,Fake,2,HealthStory,0.87962484
story_reviews_00394,Can New Devices Match Heimlich to Stop Choking?,Can New Devices Match Heimlich to Stop Choking?,1,Real,5,HealthStory,0.87962055
story_reviews_01388,New Drug Helps Treatment-Resistant Arthritis,New Drug Helps Treatment-Resistant Arthritis,0,Fake,2,HealthStory,0.87961227
story_reviews_01465,Probiotics May Reduce Crying From Colic,Probiotics May Reduce Crying From Colic,0,Fake,2,HealthStory,0.8795704
story_reviews_01151,No-Scalpel Treatment for Enlarged Prostate,No-Scalpel Treatment for Enlarged Prostate,0,Fake,2,HealthStory,0.8795687
story_reviews_00627,Can massage therapy treat infertility?,Can massage therapy treat infertility?,1,Real,4,HealthStory,0.8795404
story_reviews_01624,Test May Cut Unneeded Prostate Biopsies,Test May Cut Unneeded Prostate Biopsies,0,Fake,1,HealthStory,0.879495
story_reviews_01471,Breath test may be able to detect common cancers,Breath test may be able to detect common cancers,0,Fake,1,HealthStory,0.8794885
story_reviews_01055,Stem Cell Treatment May Relieve Angina,Stem Cell Treatment May Relieve Angina,1,Real,4,HealthStory,0.87942
story_reviews_00568,"New study finds surprising news about teens, marijuana, and health issues","New study finds surprising news about teens, marijuana, and health issues",0,Fake,1,HealthStory,0.8793847
story_reviews_00355,The drug industry might finally have an answer for migraines,The drug industry might finally have an answer for migraines,0,Fake,2,HealthStory,0.8793837
story_reviews_01628,Study Finds Stents as Effective as Surgery to Prevent Strokes,Study Finds Stents as Effective as Surgery to Prevent Strokes,1,Real,4,HealthStory,0.87935877
story_reviews_01418,Statins May Guard Against Rheumatoid Arthritis,Statins May Guard Against Rheumatoid Arthritis,1,Real,3,HealthStory,0.87935007
story_reviews_01186,Trial Shows Cystic Fibrosis Drug Helped Ease Breathing,Trial Shows Cystic Fibrosis Drug Helped Ease Breathing,1,Real,5,HealthStory,0.8793169
story_reviews_01118,Acupuncture May Help Ease Hot Flashes Tied to Prostate Cancer Treatment,Acupuncture May Help Ease Hot Flashes Tied to Prostate Cancer Treatment,1,Real,3,HealthStory,0.8793062
story_reviews_00900,Can Statins Prevent Parkinson's Disease?,Can Statins Prevent Parkinson's Disease?,1,Real,3,HealthStory,0.8793053
story_reviews_01469,Quick brain scan could screen for autism,Quick brain scan could screen for autism,1,Real,3,HealthStory,0.8792989
story_reviews_00543,Powdered Ginger May Ease Seasonal Allergy Symptoms,Powdered Ginger May Ease Seasonal Allergy Symptoms,1,Real,4,HealthStory,0.8792335
story_reviews_00883,Treating Sleep Apnea Without the Mask,Treating Sleep Apnea Without the Mask,0,Fake,2,HealthStory,0.87921476
story_reviews_00574,"Lilly’s Alzheimer’s Drug May Slow Patients’ Decline, Study Shows","Lilly’s Alzheimer’s Drug May Slow Patients’ Decline, Study Shows",1,Real,3,HealthStory,0.87921405
story_reviews_00854,Seaweed supplement may aid weight loss: study,Seaweed supplement may aid weight loss: study,1,Real,5,HealthStory,0.87918055
story_reviews_00865,New Blood Thinner May Lower Chances of Clots in High-Risk Heart Patients: FDA,New Blood Thinner May Lower Chances of Clots in High-Risk Heart Patients: FDA,0,Fake,2,HealthStory,0.87904155
story_reviews_00618,"New test could sharply reduce risky, costly lung cancer biopsies","New test could sharply reduce risky, costly lung cancer biopsies",1,Real,3,HealthStory,0.8789677
story_reviews_01351,Fish Oil Study Finds Little Benefit for Pregnant Women,Fish Oil Study Finds Little Benefit for Pregnant Women,1,Real,4,HealthStory,0.87886786
story_reviews_00744,New method for hip replacement wins favor with some surgeons,New method for hip replacement wins favor with some surgeons,1,Real,3,HealthStory,0.8787627
story_reviews_00546,"Vitamin D supplements: Panacea, placebo or something in between?","Vitamin D supplements: Panacea, placebo or something in between?",1,Real,5,HealthStory,0.87875104
story_reviews_00823,DNA markers may predict impotence after prostate cancer,DNA markers may predict impotence after prostate cancer,1,Real,3,HealthStory,0.87873024
story_reviews_00812,Tomatoes may help reduce stroke risk,Tomatoes may help reduce stroke risk,1,Real,4,HealthStory,0.8787015
story_reviews_00434,"Magic mushroom ingredient may ease severe depression, study suggests","Magic mushroom ingredient may ease severe depression, study suggests",1,Real,3,HealthStory,0.87867856
story_reviews_00666,How a New Treadmill Test Predicts 'Survival of the Fittest',How a New Treadmill Test Predicts 'Survival of the Fittest',0,Fake,2,HealthStory,0.87865275
story_reviews_00105,"Antidepressants Do Work, And Many More People Should Take Them: Major International Study","Antidepressants Do Work, And Many More People Should Take Them: Major International Study",0,Fake,2,HealthStory,0.8786315
story_reviews_01546,New Drug Spray May Help Premature Ejaculation,New Drug Spray May Help Premature Ejaculation,1,Real,5,HealthStory,0.87862295
story_reviews_00649,Men Are New Target for Osteoporosis Treatment,Men Are New Target for Osteoporosis Treatment,1,Real,3,HealthStory,0.8786131
story_reviews_01330,Lung Cancer Deaths May Be Cut by Special CT Scan,Lung Cancer Deaths May Be Cut by Special CT Scan,1,Real,4,HealthStory,0.878599
story_reviews_01272,Brain Scans Predict Dyslexia Improvements,Brain Scans Predict Dyslexia Improvements,0,Fake,1,HealthStory,0.8785624
story_reviews_01308,Prostate Drug From Exelixis Shows Promise,Prostate Drug From Exelixis Shows Promise,1,Real,3,HealthStory,0.8785609
story_reviews_00255,Can Stem Cell 'Patch' Help Heart Failure?,Can Stem Cell 'Patch' Help Heart Failure?,1,Real,3,HealthStory,0.87855387
story_reviews_01487,Your Health: Should men also be screened for osteoporosis?,Your Health: Should men also be screened for osteoporosis?,1,Real,3,HealthStory,0.878419
story_reviews_00911,Vitamin D3 Might Ease Menstrual Cramps,Vitamin D3 Might Ease Menstrual Cramps,1,Real,4,HealthStory,0.8784092
story_reviews_00585,"Calcium Scan Can Predict Premature Death Risk, Study Says","Calcium Scan Can Predict Premature Death Risk, Study Says",0,Fake,2,HealthStory,0.87840176
story_reviews_00695,Can Attention Deficit Drugs ‘Normalize’ a Child’s Brain?,Can Attention Deficit Drugs ‘Normalize’ a Child’s Brain?,1,Real,3,HealthStory,0.87839735
story_reviews_00684,"Chemoprevention works against breast cancer, but these drugs are not popular","Chemoprevention works against breast cancer, but these drugs are not popular",1,Real,5,HealthStory,0.878394
story_reviews_01565,Weight Loss Pill Also Lowers Blood Pressure,Weight Loss Pill Also Lowers Blood Pressure,1,Real,4,HealthStory,0.87834144
story_reviews_00971,Shot Might One Day Help Lower Cholesterol,Shot Might One Day Help Lower Cholesterol,1,Real,3,HealthStory,0.8782973
story_reviews_01377,Light Drinking During Pregnancy: No Harm to Baby?,Light Drinking During Pregnancy: No Harm to Baby?,1,Real,3,HealthStory,0.8782891
story_reviews_01475,Phys Ed: How Much Does Knee Surgery Really Help?,Phys Ed: How Much Does Knee Surgery Really Help?,1,Real,5,HealthStory,0.8782766
story_reviews_00687,"Before you conclude that you’re gluten-sensitive, consider FODMAPs foods","Before you conclude that you’re gluten-sensitive, consider FODMAPs foods",0,Fake,2,HealthStory,0.8782752
story_reviews_00144,"Some opioid addiction drugs harder to start than others, study finds","Some opioid addiction drugs harder to start than others, study finds",1,Real,3,HealthStory,0.87827265
story_reviews_00640,Skin Cancer Removal With Miniaturized Radiation,Skin Cancer Removal With Miniaturized Radiation,1,Real,5,HealthStory,0.87826425
story_reviews_01645,Zap or Chill? Targeting Fat Without Surgery,Zap or Chill? Targeting Fat Without Surgery,1,Real,4,HealthStory,0.8782634
story_reviews_01566,New Test for Colon Cancer Under Development,New Test for Colon Cancer Under Development,0,Fake,1,HealthStory,0.8782353
story_reviews_00295,"Fecal transplants may help children with autism, researchers claim","Fecal transplants may help children with autism, researchers claim",0,Fake,2,HealthStory,0.8781791
story_reviews_01195,"Gastric Bypass Best for Weight Loss, Study Finds","Gastric Bypass Best for Weight Loss, Study Finds",1,Real,4,HealthStory,0.87813634
story_reviews_00032,Study: Medical Marijuana Relieves Range of Symptoms With No Serious Side Effects,Study: Medical Marijuana Relieves Range of Symptoms With No Serious Side Effects,0,Fake,2,HealthStory,0.8781255
story_reviews_00950,Study Looks at Deep Brain Stimulation in Bipolar Patients,Study Looks at Deep Brain Stimulation in Bipolar Patients,1,Real,4,HealthStory,0.87805444
story_reviews_00333,Hospitals Fast-Track Treatments for Hip Fractures,Hospitals Fast-Track Treatments for Hip Fractures,1,Real,3,HealthStory,0.8780433
story_reviews_01625,Portable Device May Relieve Migraine Pain,Portable Device May Relieve Migraine Pain,1,Real,3,HealthStory,0.8779526
story_reviews_01579,"In Early Test, New Hepatitis C Drug Shows Promise","In Early Test, New Hepatitis C Drug Shows Promise",0,Fake,2,HealthStory,0.87793165
story_reviews_00547,Preventing Alzheimer's: How Red Wine May Slow Brain Decline,Preventing Alzheimer's: How Red Wine May Slow Brain Decline,0,Fake,2,HealthStory,0.87791175
story_reviews_01143,Regular Fasting May Boost Heart Health,Regular Fasting May Boost Heart Health,0,Fake,2,HealthStory,0.8778914
story_reviews_00515,FDA Approves Roche’s Cotellic Treatment for Melanoma,FDA Approves Roche’s Cotellic Treatment for Melanoma,0,Fake,2,HealthStory,0.877853
story_reviews_01519,Statins May Protect Prostate Cancer Patients,Statins May Protect Prostate Cancer Patients,0,Fake,2,HealthStory,0.87784445
story_reviews_01685,Health Experts Call For Heart Checkups For Kids,Health Experts Call For Heart Checkups For Kids,0,Fake,2,HealthStory,0.8778111
story_reviews_00943,The Healthy Skeptic: Is caffeine an effective weight-loss aid?,The Healthy Skeptic: Is caffeine an effective weight-loss aid?,1,Real,5,HealthStory,0.87775326
story_reviews_00888,New Scanning Technology Might Help Guide Prostate Cancer Care,New Scanning Technology Might Help Guide Prostate Cancer Care,0,Fake,2,HealthStory,0.8777054
story_reviews_00493,Cancer treatment offers MS patients hope after 'remarkable' trial results,Cancer treatment offers MS patients hope after 'remarkable' trial results,0,Fake,2,HealthStory,0.87764627
story_reviews_01084,Prostate Cancer Studies Find Benefit in Daily Acetaminophen and Brisk Walks,Prostate Cancer Studies Find Benefit in Daily Acetaminophen and Brisk Walks,0,Fake,1,HealthStory,0.8776143
story_reviews_00955,Brain stimulation may help some stroke patients,Brain stimulation may help some stroke patients,1,Real,5,HealthStory,0.8775382
story_reviews_00082,"For advanced lung cancer, immune therapy plus chemo prolongs survival","For advanced lung cancer, immune therapy plus chemo prolongs survival",1,Real,3,HealthStory,0.87752473
story_reviews_00009,"Peanut allergy experimental treatment helps 2 out of 3 sufferers, study finds","Peanut allergy experimental treatment helps 2 out of 3 sufferers, study finds",1,Real,5,HealthStory,0.87749517
story_reviews_01608,New Inhaled Insulin Shows Promise for Diabetes,New Inhaled Insulin Shows Promise for Diabetes,0,Fake,2,HealthStory,0.87747777
story_reviews_00223,How Probiotics May Help Depression,How Probiotics May Help Depression,1,Real,4,HealthStory,0.87745315
story_reviews_00693,How This Woman Used Yoga to Avoid Back Surgery,How This Woman Used Yoga to Avoid Back Surgery,1,Real,3,HealthStory,0.87733966
story_reviews_01303,2 Treatments for Retina Diseases Make Progress,2 Treatments for Retina Diseases Make Progress,1,Real,3,HealthStory,0.8772827
story_reviews_01128,Latest Artificial Pancreas Trials Reduce Risk of Low Blood Sugar,Latest Artificial Pancreas Trials Reduce Risk of Low Blood Sugar,0,Fake,2,HealthStory,0.87727463
story_reviews_01397,Study questions benefit of mammograms in women over 50,Study questions benefit of mammograms in women over 50,1,Real,3,HealthStory,0.87721205
story_reviews_01524,Ladies: 5 ways to feel sexy again,Ladies: 5 ways to feel sexy again,0,Fake,1,HealthStory,0.87720025
story_reviews_00628,Fructose May Increase Cravings for High-Calorie Foods,Fructose May Increase Cravings for High-Calorie Foods,0,Fake,2,HealthStory,0.8771984
story_reviews_01192,Mammograms May Not Be Fool-Proof at Catching Second Cancers,Mammograms May Not Be Fool-Proof at Catching Second Cancers,1,Real,4,HealthStory,0.8771502
story_reviews_00612,Scientists are using herpes to treat skin cancer — and it’s working,Scientists are using herpes to treat skin cancer — and it’s working,1,Real,3,HealthStory,0.8770841
story_reviews_00617,New tests offer hope for millions of patients with irritable bowel syndrome,New tests offer hope for millions of patients with irritable bowel syndrome,0,Fake,1,HealthStory,0.87707996
story_reviews_00756,Can Yoga Reduce Symptoms of Major Psychiatric Disorders?,Can Yoga Reduce Symptoms of Major Psychiatric Disorders?,0,Fake,2,HealthStory,0.8770785
story_reviews_00697,Ending the multivitamin debate: Why taking one may actually save your life,Ending the multivitamin debate: Why taking one may actually save your life,0,Fake,1,HealthStory,0.8770749
story_reviews_01104,Swedish Study Finds Surgery For Prostate Cancer Better Than Waiting,Swedish Study Finds Surgery For Prostate Cancer Better Than Waiting,1,Real,4,HealthStory,0.8770267
story_reviews_01391,Can lasers help you stop smoking? Check the data,Can lasers help you stop smoking? Check the data,1,Real,5,HealthStory,0.8769858
story_reviews_01455,"Palliative Care Extends Life of Lung Cancer Patients, Study Finds","Palliative Care Extends Life of Lung Cancer Patients, Study Finds",1,Real,4,HealthStory,0.87695533
story_reviews_01023,Are 3-D mammograms a breast cancer breakthrough?,Are 3-D mammograms a breast cancer breakthrough?,1,Real,3,HealthStory,0.8768614
story_reviews_01334,MRI Images May Pinpoint Time of Stroke,MRI Images May Pinpoint Time of Stroke,1,Real,4,HealthStory,0.8768556
story_reviews_01260,More Than 22% of Heart-Device Implantations Aren’t In Line With Guidelines,More Than 22% of Heart-Device Implantations Aren’t In Line With Guidelines,1,Real,3,HealthStory,0.87684923
story_reviews_01448,A surgeon's hands or a robot's?,A surgeon's hands or a robot's?,0,Fake,2,HealthStory,0.8768094
story_reviews_00192,Can a genetic test really boost your odds of becoming pregnant?,Can a genetic test really boost your odds of becoming pregnant?,1,Real,5,HealthStory,0.8767363
story_reviews_01179,New Chemo Drug May Benefit Some Breast Cancer Patients,New Chemo Drug May Benefit Some Breast Cancer Patients,1,Real,4,HealthStory,0.8766665
story_reviews_00415,A Scientist's Dream Fulfilled: Harnessing The Immune System To Fight Cancer,A Scientist's Dream Fulfilled: Harnessing The Immune System To Fight Cancer,1,Real,3,HealthStory,0.87666607
story_reviews_00272,Eating More — Or Less — Of 10 Foods May Cut Risk Of Early Death,Eating More — Or Less — Of 10 Foods May Cut Risk Of Early Death,1,Real,4,HealthStory,0.8765918
story_reviews_01431,Diabetes Drug Metformin Linked to Lower Lung Cancer Rate in Mice,Diabetes Drug Metformin Linked to Lower Lung Cancer Rate in Mice,1,Real,5,HealthStory,0.8765565
story_reviews_00092,Is kratom a safe herbal remedy or a dangerous opioid?,Is kratom a safe herbal remedy or a dangerous opioid?,1,Real,5,HealthStory,0.8765018
story_reviews_00324,Sweat it out! Skin patch aims to test sweat for health,Sweat it out! Skin patch aims to test sweat for health,0,Fake,2,HealthStory,0.87648445
story_reviews_00043,Hyperbaric oxygen: The mysterious therapy that saved a cancer survivor from radiation side effects,Hyperbaric oxygen: The mysterious therapy that saved a cancer survivor from radiation side effects,1,Real,4,HealthStory,0.87648153
story_reviews_00594,Cancer-fighting spices offer flavorful way to eat healthy,Cancer-fighting spices offer flavorful way to eat healthy,0,Fake,2,HealthStory,0.8764807
story_reviews_00133,"Get Active, Beat Lymphoma?","Get Active, Beat Lymphoma?",0,Fake,2,HealthStory,0.87646794
story_reviews_01541,"In melanoma patients, immune therapy may boost survival","In melanoma patients, immune therapy may boost survival",1,Real,5,HealthStory,0.87643725
story_reviews_00185,Blood Test Finds Cancer Before Symptoms Start,Blood Test Finds Cancer Before Symptoms Start,1,Real,5,HealthStory,0.8764148
story_reviews_01005,Drink a Day Keeps Disease Away?,Drink a Day Keeps Disease Away?,0,Fake,1,HealthStory,0.8763815
story_reviews_00447,"Gene Therapy Might Be the Best, and Perhaps Only, Chance at Curing Brain Diseases","Gene Therapy Might Be the Best, and Perhaps Only, Chance at Curing Brain Diseases",1,Real,3,HealthStory,0.87637544
story_reviews_00803,Study: Multivitamins may lower cancer risk in men,Study: Multivitamins may lower cancer risk in men,1,Real,5,HealthStory,0.87619364
story_reviews_00372,Focused brain ultrasound offers some hope for essential tremor,Focused brain ultrasound offers some hope for essential tremor,1,Real,4,HealthStory,0.8761717
story_reviews_00735,Newly Discovered Hormone Could Yield New Treatment For Diabetes,Newly Discovered Hormone Could Yield New Treatment For Diabetes,1,Real,3,HealthStory,0.87613666
story_reviews_01413,Irritable Bowel Syndrome Drug Succeeds in Trial,Irritable Bowel Syndrome Drug Succeeds in Trial,1,Real,4,HealthStory,0.8761365
story_reviews_00445,"Wine and coffee lovers, drink up! It’s great for your microbiome","Wine and coffee lovers, drink up! It’s great for your microbiome",1,Real,3,HealthStory,0.8761212
story_reviews_00378,"Lithium should be more widely used for bipolar disorder, researchers say","Lithium should be more widely used for bipolar disorder, researchers say",1,Real,4,HealthStory,0.87611043
story_reviews_00983,Yoga and Stretching Equally Effective for Back Pain,Yoga and Stretching Equally Effective for Back Pain,1,Real,3,HealthStory,0.87608296
story_reviews_00169,The big question: Will cancer immune therapy work for me?,The big question: Will cancer immune therapy work for me?,1,Real,4,HealthStory,0.87605494
story_reviews_01372,Study O.K.’s Light Drinking During Pregnancy. Too Good to Be True?,Study O.K.’s Light Drinking During Pregnancy. Too Good to Be True?,1,Real,4,HealthStory,0.8760135
story_reviews_01620,Alternative to Statins Shows Promise,Alternative to Statins Shows Promise,0,Fake,2,HealthStory,0.87600946
story_reviews_01403,Some appendicitis cases may not require 'emergency' surgery,Some appendicitis cases may not require 'emergency' surgery,1,Real,5,HealthStory,0.8760089
story_reviews_00604,The Evidence Points to a Better Way to Fight Insomnia,The Evidence Points to a Better Way to Fight Insomnia,1,Real,4,HealthStory,0.8760073
story_reviews_00034,"Fish Oil Pills During Pregnancy Might Mean Stronger, Healthier Kids","Fish Oil Pills During Pregnancy Might Mean Stronger, Healthier Kids",1,Real,4,HealthStory,0.8759412
story_reviews_00792,Centuries-Old Art of Cupping May Bring Some Pain Relief,Centuries-Old Art of Cupping May Bring Some Pain Relief,1,Real,3,HealthStory,0.87584424
story_reviews_01141,"Good news, bad news for former estrogen users","Good news, bad news for former estrogen users",1,Real,3,HealthStory,0.8758421
story_reviews_01659,Ultrasound may cut deaths in high-risk pregnancies,Ultrasound may cut deaths in high-risk pregnancies,1,Real,4,HealthStory,0.8758211
story_reviews_00746,"Therapy often as good as surgery for knees, study finds","Therapy often as good as surgery for knees, study finds",1,Real,4,HealthStory,0.87565464
story_reviews_00944,Red wine prevents breast cancer? I’ll drink to that!,Red wine prevents breast cancer? I’ll drink to that!,1,Real,3,HealthStory,0.87563556
story_reviews_00344,Brain Implant Restores Sense Of Touch To Paralyzed Man,Brain Implant Restores Sense Of Touch To Paralyzed Man,1,Real,3,HealthStory,0.8756325
story_reviews_01380,Study Finds Hormone Therapy Helpful For Cystic Fibrosis,Study Finds Hormone Therapy Helpful For Cystic Fibrosis,1,Real,3,HealthStory,0.87560976
story_reviews_00411,Lung Cancer Trial Stopped After Jimmy Carter Drug Shrinks Tumors,Lung Cancer Trial Stopped After Jimmy Carter Drug Shrinks Tumors,1,Real,4,HealthStory,0.87560886
story_reviews_01688,Study Finds Drinking Coffee and Tea Cuts Risk of Type 2 Diabetes,Study Finds Drinking Coffee and Tea Cuts Risk of Type 2 Diabetes,0,Fake,0,HealthStory,0.8755806
story_reviews_00420,Blood test could identify people who will respond to antidepressants,Blood test could identify people who will respond to antidepressants,0,Fake,2,HealthStory,0.87554806
story_reviews_00204,Two big studies bolster the claim that coffee – even decaf – is good for you,Two big studies bolster the claim that coffee – even decaf – is good for you,1,Real,4,HealthStory,0.87554735
story_reviews_00464,Acupuncture May Ease Hot Flashes for Breast Cancer Patients,Acupuncture May Ease Hot Flashes for Breast Cancer Patients,1,Real,3,HealthStory,0.87545747
story_reviews_00898,Topical Gel Treats Precancerous Skin Condition,Topical Gel Treats Precancerous Skin Condition,0,Fake,1,HealthStory,0.8753804
story_reviews_01183,Study: PSA rise not good prostate cancer predictor,Study: PSA rise not good prostate cancer predictor,1,Real,4,HealthStory,0.8753687
story_reviews_01282,Bone Drug Zometa Flops Overall as Breast Cancer Treatment,Bone Drug Zometa Flops Overall as Breast Cancer Treatment,1,Real,5,HealthStory,0.8753412
story_reviews_00629,The U.K.’s New At-Home HIV Test Is Better Than Anything We Have In The U.S.,The U.K.’s New At-Home HIV Test Is Better Than Anything We Have In The U.S.,1,Real,3,HealthStory,0.8753408
story_reviews_01296,"Extra Calcium and Vitamin D Aren’t Necessary, Report Says","Extra Calcium and Vitamin D Aren’t Necessary, Report Says",1,Real,5,HealthStory,0.8753378
story_reviews_01242,Study: Antibiotics Defeat Ear Infections In Kids,Study: Antibiotics Defeat Ear Infections In Kids,1,Real,4,HealthStory,0.87529415
